,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dogs_period,retweet_count,favorite_count,user_count
501,715342466308784130,2016-03-31 00:58:29 ,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10.0,10,Oscar,,662,2944,8946144
502,717421804990701568,2016-04-05 18:41:02 ,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9.0,10,Ebby,,804,3054,8946143
503,715360349751484417,2016-03-31 02:09:32 ,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,11.0,10,Bertson,,1502,5288,8946144
504,715696743237730304,2016-04-01 00:26:15 ,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10.0,10,Toby,,1241,3777,8946144
505,715704790270025728,2016-04-01 00:58:13 ,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,11.0,10,Bentley,,548,2685,8946144
506,715733265223708672,2016-04-01 02:51:22 ,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10.0,10,a,,1622,4514,8946144
507,715758151270801409,2016-04-01 04:30:16 ,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,13.0,10,old,,1371,3593,8946144
508,715928423106027520,2016-04-01 15:46:52 ,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11.0,10,Bubbles,,844,3084,8946144
509,716285507865542656,2016-04-02 15:25:47 ,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12.0,10,Stephanus,,1009,2682,8946144
510,716439118184652801,2016-04-03 01:36:11 ,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,10.0,10,Bluebert,,201,2302,8946144
511,716730379797970944,2016-04-03 20:53:33 ,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",12.0,10,None,,411,1194,8946143
512,716791146589110272,2016-04-04 00:55:01 ,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11.0,10,Jennifur,,1513,7936,8946143
513,716802964044845056,2016-04-04 01:41:58 ,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10.0,10,Link,,1124,4144,8946143
514,715680795826982913,2016-03-31 23:22:53 ,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12.0,10,Zeus,,1540,4146,8946144
515,681261549936340994,2015-12-27 23:53:05 ,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,9.0,10,Panda,,256,1410,8946171
516,708130923141795840,2016-03-11 03:22:23 ,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11.0,10,None,,824,3268,8946150
517,708109389455101952,2016-03-11 01:56:49 ,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10.0,10,Remington,,534,1889,8946150
518,700167517596164096,2016-02-18 03:58:39 ,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10.0,10,Dotsy,,704,2555,8946156
519,700462010979500032,2016-02-18 23:28:52 ,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6.0,10,Murphy,,1712,3986,8946156
520,700505138482569216,2016-02-19 02:20:14 ,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12.0,10,Kaia,,546,2222,8946156
521,700518061187723268,2016-02-19 03:11:35 ,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10.0,10,Vincent,,765,2531,8946156
522,700747788515020802,2016-02-19 18:24:26 ,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11.0,10,very,,8933,22091,8946156
523,700796979434098688,2016-02-19 21:39:54 ,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,7.0,10,Daniel,,901,2357,8946156
524,700847567345688576,2016-02-20 01:00:55 ,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10.0,10,Crouton,,481,2383,8946156
525,700890391244103680,2016-02-20 03:51:05 ,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11.0,10,Chet,,548,2150,8946156
526,701214700881756160,2016-02-21 01:19:47 ,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12.0,10,None,,4896,11810,8946156
527,701570477911896070,2016-02-22 00:53:31 ,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9.0,10,Yoda,,895,2728,8946156
528,701601587219795968,2016-02-22 02:57:08 ,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10.0,10,Coopson,,435,2034,8946156
529,701952816642965504,2016-02-23 02:12:47 ,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11.0,10,Rilo,,990,3725,8946156
530,701981390485725185,2016-02-23 04:06:20 ,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12.0,10,Fiji,,947,3330,8946156
531,702217446468493312,2016-02-23 19:44:20 ,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9.0,10,None,,1295,4633,8946156
532,702276748847800320,2016-02-23 23:39:59 ,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11.0,10,None,,742,2393,8946156
533,702321140488925184,2016-02-24 02:36:23 ,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12.0,10,None,,1008,3174,8946157
534,702332542343577600,2016-02-24 03:21:41 ,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,13.0,10,Rudy,,1492,3079,8946157
535,702539513671897089,2016-02-24 17:04:07 ,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12.0,10,a,,922,2789,8946157
536,702671118226825216,2016-02-25 01:47:04 ,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10.0,10,Rambo,,541,2122,8946156
537,702684942141153280,2016-02-25 02:42:00 ,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11.0,10,Lucy,,1025,3127,8946156
538,702899151802126337,2016-02-25 16:53:11 ,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,12.0,10,Luna,,434,1560,8946156
539,702932127499816960,2016-02-25 19:04:13 ,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,6.0,10,Chip,,693,2507,8946156
540,703041949650034688,2016-02-26 02:20:37 ,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10.0,10,an,,11987,25474,8946156
541,701889187134500865,2016-02-22 21:59:57 ,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11.0,10,Bilbo,,1340,3441,8946156
542,703079050210877440,2016-02-26 04:48:02 ,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11.0,10,a,,2967,7166,8946156
543,700029284593901568,2016-02-17 18:49:22 ,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10.0,10,Coops,,564,2013,8946158
544,698195409219559425,2016-02-12 17:22:12 ,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,9.0,10,Beau,,5749,16242,8946160
545,698262614669991936,2016-02-12 21:49:15 ,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,11.0,10,Franklin,,1922,4627,8946160
546,698342080612007937,2016-02-13 03:05:01 ,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,11.0,10,Maximus,,927,2200,8946159
547,698355670425473025,2016-02-13 03:59:01 ,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,10.0,10,Jessiga,,429,1792,8946159
548,698549713696649216,2016-02-13 16:50:04 ,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,9.0,10,Claude,,601,2250,8946159
549,698635131305795584,2016-02-13 22:29:29 ,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,12.0,10,None,,330,1258,8946159
550,698703483621523456,2016-02-14 03:01:06 ,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,7.0,10,Rusty,,360,1411,8946159
551,698710712454139905,2016-02-14 03:29:49 ,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,10.0,10,Cuddles,,653,2389,8946159
552,698907974262222848,2016-02-14 16:33:40 ,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,10.0,10,None,,599,2459,8946159
553,698953797952008193,2016-02-14 19:35:46 ,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,11.0,10,CeCe,,880,2598,8946159
554,698989035503689728,2016-02-14 21:55:47 ,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,13.0,10,Oliver,,936,3236,8946159
555,699060279947165696,2016-02-15 02:38:53 ,This is Yukon. He pukes rainbows. 12/10 magical af https://t.co/n6wND1v7il,12.0,10,Yukon,,1728,3624,8946159
556,700062718104104960,2016-02-17 21:02:13 ,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,6.0,10,Eazy,,659,2566,8946156
557,699072405256409088,2016-02-15 03:27:04 ,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,12.0,10,None,,1142,2876,8946159
558,699088579889332224,2016-02-15 04:31:20 ,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,3.0,10,Charl,,604,2179,8946159
559,699323444782047232,2016-02-15 20:04:36 ,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",10.0,10,None,,831,3058,8946159
560,699370870310113280,2016-02-15 23:13:03 ,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,11.0,10,Calbert,,419,1833,8946159
561,699413908797464576,2016-02-16 02:04:04 ,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",11.0,10,Miley,,603,2024,8946158
562,699423671849451520,2016-02-16 02:42:52 ,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10.0,10,None,,308,1318,8946158
563,699446877801091073,2016-02-16 04:15:05 ,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12.0,10,Archie,,2525,5772,8946158
564,699691744225525762,2016-02-16 20:28:06 ,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",5.0,10,Dave,,4423,9966,8946158
565,699775878809702401,2016-02-17 02:02:25 ,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11.0,10,Fillup,,581,1896,8946158
566,699779630832685056,2016-02-17 02:17:19 ,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10.0,10,None,,1192,2646,8946158
567,699788877217865730,2016-02-17 02:54:04 ,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12.0,10,Nala,,493,2163,8946158
568,700002074055016451,2016-02-17 17:01:14 ,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9.0,10,Thumas,,1292,3204,8946158
569,699079609774645248,2016-02-15 03:55:41 ,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,8.0,10,Reagan,,622,2372,8946159
570,708119489313951744,2016-03-11 02:36:57 ,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9.0,10,Cooper,,941,2602,8946150
571,703382836347330562,2016-02-27 00:55:11 ,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12.0,10,Charlie,,1104,3398,8946152
572,706346369204748288,2016-03-06 05:11:12 ,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12.0,10,Koda,,891,3346,8946150
573,706516534877929472,2016-03-06 16:27:23 ,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12.0,10,None,,990,3023,8946150
574,706538006853918722,2016-03-06 17:52:42 ,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11.0,10,Oliver,,1379,3362,8946150
575,706593038911545345,2016-03-06 21:31:22 ,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,10.0,10,None,,607,2088,8946150
576,706644897839910912,2016-03-07 00:57:27 ,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9.0,10,Shadow,,1052,2492,8946151
577,706681918348251136,2016-03-07 03:24:33 ,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12.0,10,Katie,,942,3196,8946151
578,706901761596989440,2016-03-07 17:58:08 ,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,3.0,10,Elliot,,562,1984,8946151
579,706904523814649856,2016-03-07 18:09:06 ,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,13.0,10,None,,7556,14099,8946151
580,707014260413456384,2016-03-08 01:25:10 ,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11.0,10,Ellie,,576,2246,8946151
581,707021089608753152,2016-03-08 01:52:18 ,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12.0,10,Tucker,,1299,3960,8946150
582,707038192327901184,2016-03-08 03:00:15 ,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10.0,10,Kathmandu,,756,2118,8946150
583,707059547140169728,2016-03-08 04:25:07 ,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11.0,10,Cupcake,,650,2515,8946724
584,706291001778950144,2016-03-06 01:31:11 ,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11.0,10,None,,461,1656,8946150
585,707297311098011648,2016-03-08 20:09:54 ,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10.0,10,Cassie,,753,2701,8946150
586,707377100785885184,2016-03-09 01:26:57 ,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9.0,10,None,,1044,3169,8946150
587,707387676719185920,2016-03-09 02:08:59 ,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10.0,10,Clarkus,,1228,3380,8946150
588,707420581654872064,2016-03-09 04:19:44 ,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4.0,10,Keurig,,667,2184,8946150
589,707610948723478529,2016-03-09 16:56:11 ,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12.0,10,Harper,,6095,16413,8946150
590,707629649552134146,2016-03-09 18:10:30 ,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,10.0,10,None,,833,2484,8946150
591,707693576495472641,2016-03-09 22:24:31 ,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7.0,10,Jiminus,,953,3286,8946150
592,707738799544082433,2016-03-10 01:24:13 ,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,12.0,10,None,,2364,3951,8946150
593,707741517457260545,2016-03-10 01:35:01 ,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10.0,10,None,,588,2413,8946150
594,707776935007539200,2016-03-10 03:55:45 ,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11.0,10,Sadie,,920,3169,8946150
595,707969809498152960,2016-03-10 16:42:10 ,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11.0,10,Rufus,,922,2599,8946150
596,707995814724026368,2016-03-10 18:25:30 ,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12.0,10,Farfle,,1084,3022,8946150
597,708026248782585858,2016-03-10 20:26:26 ,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13.0,10,None,,1849,4255,8946150
598,703356393781329922,2016-02-26 23:10:06 ,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9.0,10,Socks,,372,1854,8946152
599,706265994973601792,2016-03-05 23:51:49 ,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11.0,10,Kara,,899,2652,8946150
600,706166467411222528,2016-03-05 17:16:20 ,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7.0,10,Dexter,,1541,4979,8946150
601,703631701117943808,2016-02-27 17:24:05 ,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,11.0,10,Bella,,649,2489,8946151
602,703769065844768768,2016-02-28 02:29:55 ,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10.0,10,None,,1096,3165,8946151
603,703774238772166656,2016-02-28 02:50:28 ,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10.0,10,None,,437,1786,8946151
604,704054845121142784,2016-02-28 21:25:30 ,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,12.0,10,a,,885,2832,8946151
605,704113298707505153,2016-02-29 01:17:46 ,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,8.0,10,Stanley,,552,1798,8946151
606,704364645503647744,2016-02-29 17:56:32 ,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12.0,10,Bisquick,,3417,7722,8946151
607,704480331685040129,2016-03-01 01:36:14 ,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11.0,10,Lucia,,1032,3288,8946151
608,704499785726889984,2016-03-01 02:53:32 ,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12.0,10,None,,969,2821,8946151
609,706169069255446529,2016-03-05 17:26:40 ,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",12.0,10,None,,2130,3777,8946150
610,704819833553219584,2016-03-02 00:05:17 ,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,7.0,10,Chesterson,,944,2558,8946150
611,705066031337840642,2016-03-02 16:23:36 ,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12.0,10,Reese,,594,2123,8946149
612,705102439679201280,2016-03-02 18:48:16 ,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10.0,10,Terrenth,,499,2074,8946149
613,705223444686888960,2016-03-03 02:49:06 ,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9.0,10,Bode,,771,2512,8946149
614,705239209544720384,2016-03-03 03:51:44 ,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11.0,10,Jimothy,,727,2900,8946149
615,705442520700944385,2016-03-03 17:19:38 ,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12.0,10,Cooper,,1554,4269,8946149
616,705475953783398401,2016-03-03 19:32:29 ,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12.0,10,Zara,,878,2871,8946149
617,705591895322394625,2016-03-04 03:13:11 ,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11.0,10,None,,1104,3074,8946149
618,705898680587526145,2016-03-04 23:32:15 ,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10.0,10,Max,,530,2298,8946149
619,705970349788291072,2016-03-05 04:17:02 ,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12.0,10,Lucy,,859,3080,8946150
620,706153300320784384,2016-03-05 16:24:01 ,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,13.0,10,Layla,,369,1437,8946150
621,704847917308362754,2016-03-02 01:56:53 ,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12.0,10,None,,1460,4911,8946150
622,723179728551723008,2016-04-21 16:00:57 ,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8.0,10,Jangle,,1786,5121,8946140
623,681242418453299201,2015-12-27 22:37:04 ,This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this https://t.co/VGsziXImoy,10.0,10,Champ,,506,1436,8946171
624,681193455364796417,2015-12-27 19:22:30 ,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,11.0,10,Aspen,,1413,3571,8946171
625,671182547775299584,2015-11-30 04:22:44 ,This pup holds the secrets of the universe in his left eye. 12/10 https://t.co/F7xwE0wmnu,12.0,10,None,,310,1041,8946178
626,671186162933985280,2015-11-30 04:37:05 ,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,10.0,10,Sparky,,191,681,8946178
627,671347597085433856,2015-11-30 15:18:34 ,This is Lola. She was not fully prepared for the water slide. 9/10 https://t.co/svlkUlg3NH,9.0,10,Lola,,392,885,8946178
628,671355857343524864,2015-11-30 15:51:24 ,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,10.0,10,Lou,,112,454,8946178
629,671357843010908160,2015-11-30 15:59:17 ,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,9.0,10,None,,144,373,8946178
630,671362598324076544,2015-11-30 16:18:11 ,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10 https://t.co/onC3uMpFF2,11.0,10,Tanner,,274,1036,8946178
631,671390180817915904,2015-11-30 18:07:47 ,Striped dog here. Having fun playing on back. Sturdy paws. Looks like an organized Dalmatian. 7/10 would still pet https://t.co/U1mSS3Ykez,7.0,10,None,,689,1345,8946178
632,671485057807351808,2015-12-01 00:24:48 ,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,11.0,10,Penelope,,215,715,8946178
633,671486386088865792,2015-12-01 00:30:04 ,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,10.0,10,Malcolm,,182,541,8946178
634,671488513339211776,2015-12-01 00:38:31 ,This is Julius. He's a cool dog. Carries seashell everywhere. Rad segmented legs. Currently attacking castle. 8/10 https://t.co/CwUK5AIgeD,8.0,10,Julius,,441,938,8946178
635,671497587707535361,2015-12-01 01:14:35 ,This is Pip. He is a ship captain. Many years of experience sailing the treacherous open sea. 11/10 https://t.co/EY1uZJUGYJ,11.0,10,Pip,,417,864,8946178
636,671504605491109889,2015-12-01 01:42:28 ,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 https://t.co/mGW5c50mPA,11.0,10,Charlie,,3303,6523,8946178
637,671511350426865664,2015-12-01 02:09:16 ,Say hello to Hammond. He's just a wee lil pup. Jumps around a shit ton. 8/10 overall very good dog https://t.co/OgDF2ES3Q9,8.0,10,Hammond,,647,1488,8946178
